uid,startTime,aqara_chair,aqara_cleaner,aqara_door,aqara_fridge,aqara_microwave,aqara_motion,aqara_tv,aqara_washer,aqara_brightness_mean,aqara_brightness_min,aqara_brightness_max,aqara_air_pressure_mean,aqara_air_pressure_min,aqara_air_pressure_max,aqara_temperature_mean,aqara_temperature_min,aqara_temperature_max,aqara_humidity_mean,aqara_humidity_min,aqara_humidity_max
20.0,1686287563859.0,,,5,12,,,,,123.826642,0.0,347.0,99927.604167,99800.0,100070.0,2598.625,2528.0,2669.0,6818.4,6404.0,7169.0
10.0,1684080322516.0,68,8,6,10,3,277,,6,129.500149,0.0,276.0,100535.526316,100400.0,100710.0,2301.6875,2248.0,2348.0,5164.928571,4821.0,5945.0
5.0,1684115380039.0,4,,,3,,6,,,27.103175,0.0,272.0,100542.936508,100400.0,100710.0,2536.333333,2506.0,2550.0,4285.214286,4208.0,4327.0
16.0,1684154586167.0,5,,1,,,158,5.98,,46.382,0.0,185.0,100821.111111,100700.0,100930.0,2645.142857,2572.0,2745.0,4438.0,4080.0,5562.0
6.0,1685387982217.0,5,,2,,,61,,,93.871148,0.0,245.0,100947.280702,100870.0,101080.0,2524.923077,2468.0,2547.0,5572.595238,4772.0,5744.0
20.0,1685425279774.0,25,,1,10,3,,,,98.188033,0.0,379.0,100671.064815,100600.0,100760.0,2440.8,2396.0,2491.0,6852.230769,6780.0,6998.0
12.0,1685536828870.0,,2,,,2,45,,,330.635,0.0,669.0,100858.571429,100800.0,101000.0,2795.46875,2749.0,2830.0,5436.892857,5080.0,5945.0
6.0,1685550713392.0,4,,5,1,,49,,,185.077855,5.0,298.0,100836.818182,100700.0,100990.0,2420.601852,2376.0,2481.0,4383.125,3920.0,4839.0
6.0,1685649402831.0,2,,3,1,,30,,,167.094158,0.0,401.0,100323.309524,100200.0,100570.0,2394.857143,2359.0,2472.0,4734.1,4018.0,5552.0
11.0,1685749422957.0,,8,16,1,2,181,6.789999999999999,,202.756875,5.0,350.0,100179.431818,100000.0,100490.0,2824.694444,2681.0,2942.0,5640.653846,5210.0,5971.0
1.0,1686139876854.0,1,1,,3,,,93.97,,35.0,20.0,48.0,100480.0,100400.0,100520.0,,,,5192.5,5145.0,5240.0
1.0,1686241318122.0,2,,,9,,,58.76,,4.462963,0.0,17.0,99814.206349,99680.0,100000.0,2794.538462,2736.0,2843.0,5495.923077,5404.0,5822.0
11.0,1683894205371.0,,,1,1,,,,,110.366667,0.0,271.0,101707.631579,101600.0,101790.0,2627.428571,2562.0,2685.0,4093.769231,3803.0,4629.0
2.0,1683970012920.0,,,,,,17,,,36.555556,0.0,335.0,100943.571429,100600.0,101300.0,2591.357143,2529.0,2665.0,6018.3,5012.0,6302.0
19.0,1684056720431.0,3,3,,2,,9,55.72999999999999,,73.986226,0.0,271.0,100858.684211,100700.0,100920.0,2505.071429,2491.0,2536.0,6099.357143,5618.0,6753.0
16.0,1684078325494.0,1,4,1,,,149,43.56999999999999,,45.7,3.0,217.0,100734.318182,100600.0,100900.0,2641.7,2551.0,2745.0,4664.928571,4465.0,5427.0
17.0,1684592236363.0,4,,2,1,,31,2.3400000000000007,,32.184343,0.0,113.0,100827.105263,100700.0,100970.0,2696.25,2647.0,2752.0,6545.095238,5957.0,7219.0
20.0,1684918977054.0,11,,1,1,2,,,,180.3125,0.0,300.0,100996.470588,100900.0,101100.0,2366.119048,2235.0,2442.0,4993.0,4892.0,5143.0
1.0,1685151768134.0,7,,,,,1,134.07999999999996,,4.302083,0.0,29.0,101273.289474,101200.0,101390.0,2487.983613,2136.0,2617.0,4847.066667,3931.0,5385.0
2.0,1685253358256.0,,,2,9,,,,1,119.31746,0.0,313.0,100776.044326,100400.0,101460.0,2597.375,2341.0,2747.0,5596.990196,4334.0,6631.0
3.0,1685268851767.0,58,,,4,,110,,,50.113757,0.0,166.0,101257.857143,101100.0,101390.0,2702.333333,2485.0,2756.0,6332.1,5457.0,6919.0
9.0,1685363519231.0,,,,,,184,,,21.810185,0.0,113.0,100801.958333,100700.0,100960.0,2569.928571,2547.0,2588.0,7355.461538,7205.0,7467.0
3.0,1685536931097.0,55,,,1,,53,,,169.513194,0.0,375.0,100983.333333,100900.0,101120.0,2759.869792,2547.0,2879.0,6587.464286,6103.0,6869.0
3.0,1686232619739.0,121,,,7,,,,,177.429369,70.0,292.0,100509.285714,100300.0,100680.0,2753.425,2538.0,2875.0,5616.125,4954.0,6182.0
3.0,1686463083951.0,,,,,,,,,,,,,,,,,,,,
3.0,1686468682717.0,,,,,,,,,,,,,,,,,,,,
3.0,1686573179196.0,,,,,,,,,,,,,,,,,,,,
9.0,1686654513323.0,,,,,,,,,,,,,,,,,,,,
15.0,1684154944160.0,34,,1,,,153,5.98,,47.887989,0.0,185.0,100821.111111,100700.0,100930.0,2645.142857,2572.0,2745.0,4438.0,4080.0,5562.0
13.0,1685282235056.0,,,,,,,,,12.0,0.0,36.0,101036.764706,100900.0,101170.0,2872.692308,2851.0,2895.0,4900.153846,4793.0,5008.0
9.0,1685541364840.0,1,,1,,,26,,,33.620879,0.0,132.0,100919.333333,100800.0,101050.0,2524.884615,2494.0,2544.0,6643.714286,6323.0,7050.0
12.0,1686066236374.0,,,,,,37,,1,630.08528,0.0,1574.0,100267.5,100200.0,100430.0,2797.25,2714.0,2905.0,4951.166667,4800.0,5172.0
9.0,1684019983449.0,1,,1,,,8,,,74.583333,0.0,197.0,100847.333333,100700.0,101050.0,2301.769231,2277.0,2318.0,5391.678571,5054.0,5808.0
8.0,1684261806316.0,27,,,,,32,,,102.495578,16.0,289.0,100332.765152,100200.0,100610.0,2463.633333,2359.0,2532.0,4162.464286,3364.0,5064.0
19.0,1684656990461.0,10,,,4,,18,53.20999999999999,,48.174246,0.0,160.0,100847.19697,100700.0,100920.0,2481.961538,2367.0,2573.0,5907.791667,5210.0,7055.0
10.0,1685109389263.0,58,1,8,5,,238,,,61.305556,0.0,231.0,101540.686275,101400.0,101680.0,2422.55,2407.0,2440.0,6375.416667,5693.0,6840.0
17.0,1685463845500.0,14,1,2,1,,151,2.4300000000000006,,54.011111,0.0,156.0,100695.079365,100600.0,100820.0,2643.9375,2522.0,2717.0,7375.582407,6356.0,8460.0
4.0,1686140947419.0,,,,1,,,,2,60.963889,24.0,117.0,100870.0,100870.0,100870.0,,,,,,
19.0,1686472423282.0,,,,,,,,,,,,,,,,,,,,
4.0,1684163993465.0,124,,,,3,67,,2,103.889583,0.0,232.0,100722.25,100500.0,100940.0,2437.928571,2423.0,2474.0,5748.192308,5474.0,6144.0
1.0,1684398507113.0,,,,,2,,4.830000000000001,,2.0,0.0,10.0,100709.912281,100600.0,100810.0,2609.714286,2568.0,2654.0,5197.615385,4771.0,5453.0
15.0,1684600463691.0,39,1,6,,,88,35.25999999999999,2,63.806178,0.0,193.0,100970.0,100800.0,101170.0,2767.75,2708.0,2838.0,5087.461538,4998.0,5163.0
4.0,1685233170939.0,109,,,3,,60,,1,160.149355,0.0,349.0,101527.460317,101400.0,101780.0,2632.846154,2613.0,2646.0,7067.615385,6706.0,7309.0
7.0,1685802901174.0,5,,6,1,,36,8.24,,31.826618,0.0,337.0,100600.515873,100300.0,100840.0,2407.297619,2300.0,2549.0,5944.05614,5179.0,6551.0
20.0,1686109314049.0,,,3,10,,,,,387.75,355.0,421.0,100562.857143,100500.0,100670.0,2464.5,2410.0,2546.0,5604.666667,5358.0,5949.0
4.0,1686235117717.0,1,,,,,,,1,62.558891,0.0,227.0,100591.111111,100400.0,100720.0,2618.923077,2577.0,2665.0,6483.846154,6286.0,7063.0
12.0,1686235629944.0,,1,,,,82,,1,347.552608,0.0,826.0,100371.333333,100200.0,100490.0,2888.611111,2735.0,2986.0,5331.153846,5183.0,5864.0
17.0,1684254304805.0,8,,2,1,3,62,2.2600000000000007,,63.304564,0.0,181.0,100802.982456,100600.0,101060.0,2695.230769,2676.0,2731.0,5992.9375,5429.0,6728.0
6.0,1684569343216.0,8,,2,4,,115,0.0,,710.782292,0.0,1906.0,101022.083333,100900.0,101160.0,2418.3125,2311.0,2644.0,3584.966667,2907.0,5199.0
18.0,1685115549233.0,,,2,3,2,29,,,1.0,0.0,4.0,101508.596491,101400.0,101620.0,2407.692308,2401.0,2414.0,6787.153846,6534.0,6940.0
7.0,1685893555644.0,10,,2,13,2,87,7.87,,164.513021,3.0,308.0,100864.393939,100700.0,101050.0,2521.69697,2253.0,2692.0,5412.735294,3937.0,6461.0
1.0,1685961929914.0,1,4,,6,4,,4.29,,28.808626,0.0,64.0,100720.0,100700.0,100800.0,2611.153846,2575.0,2653.0,5107.5,4814.0,5416.0
15.0,1686665818051.0,,,,,,,,,,,,,,,,,,,,
1.0,1684134781937.0,,5,1,3,,,4.67,1,8.277778,0.0,23.0,100424.275362,100300.0,100540.0,2322.6875,2233.0,2439.0,4317.807692,4151.0,4585.0
2.0,1684372791492.0,2,3,5,10,,,,,207.666667,24.0,395.0,100305.977628,99890.0,101550.0,2728.517544,2294.0,2912.0,5230.656863,4279.0,5959.0
11.0,1685636198789.0,,,1,,,,6.230000000000001,,138.540351,0.0,305.0,100320.138889,100200.0,100600.0,2843.066667,2816.0,2863.0,5099.142857,4906.0,5298.0
11.0,1685894981096.0,,6,3,2,4,88,6.4,,142.226695,0.0,227.0,100932.5,100800.0,101110.0,2854.245098,2730.0,2929.0,4713.571429,4383.0,5317.0
17.0,1686406508289.0,,,,,,,,,,,,,,,,,,,,
1.0,1683960983811.0,,6,,11,,,79.55999999999999,,2.277778,0.0,13.0,101016.125,100800.0,101200.0,2345.59375,2290.0,2406.0,5051.666667,4626.0,5348.0
17.0,1683990543800.0,10,1,2,4,,88,2.3500000000000005,,49.56,0.0,144.0,100785.350877,100600.0,101000.0,2536.142857,2500.0,2604.0,6534.033333,5937.0,7092.0
16.0,1684408786783.0,,,1,,,29,23.81,,62.29,0.0,184.0,101104.035088,101000.0,101200.0,2847.966667,2794.0,2885.0,4837.142857,4577.0,5234.0
11.0,1684747430720.0,,,6,,,,,,71.903875,0.0,296.0,100809.275362,100700.0,100920.0,2661.1,2638.0,2692.0,4956.357143,4544.0,5463.0
17.0,1685036545640.0,13,,2,3,1,157,2.3600000000000003,,45.658974,0.0,111.0,101233.689394,101000.0,101420.0,2744.928571,2699.0,2808.0,4804.428571,4245.0,5815.0
11.0,1685713241271.0,,4,8,,2,,6.360000000000001,1,150.897826,0.0,531.0,100168.5,100100.0,100280.0,2883.444444,2857.0,2921.0,5600.888889,5343.0,5762.0
4.0,1685751573348.0,80,,,2,,,,1,130.164603,22.0,246.0,100193.333333,100000.0,100480.0,2651.857143,2613.0,2690.0,6784.642857,6251.0,7259.0
15.0,1686223643272.0,9,,1,,,65,4.83,,24.457576,0.0,178.0,100568.703704,100400.0,100700.0,2851.464286,2806.0,2950.0,5972.5,5580.0,6625.0
11.0,1683640828231.0,,,,,,,,,,,,,,,,,,,,
20.0,1683965102349.0,25,,2,2,,,,,100.936111,0.0,365.0,101050.980392,100880.0,101240.0,2303.791667,2259.0,2390.0,5246.666667,5077.0,5609.0
11.0,1684027937331.0,,,,,,,0.0,,107.494872,0.0,222.0,100972.083333,100800.0,101220.0,2655.653846,2630.0,2685.0,4101.214286,3822.0,4561.0
7.0,1684657471529.0,3,1,3,,,39,,,40.312013,0.0,324.0,100855.939394,100800.0,100920.0,2645.857143,2617.0,2658.0,7238.461538,6736.0,7459.0
20.0,1684999866596.0,38,,5,7,,,,,79.552688,0.0,375.0,101256.587302,101180.0,101390.0,2415.321429,2367.0,2465.0,4727.0625,4432.0,5207.0
15.0,1685280767733.0,56,,,,,156,6.07,,106.755556,0.0,182.0,101349.047619,101200.0,101530.0,2695.3,2479.0,2794.0,6540.794444,6015.0,7613.0
17.0,1685287688496.0,32,,8,5,,264,2.41,,46.633333,3.0,104.0,100894.473684,100800.0,101000.0,2746.821429,2697.0,2816.0,7078.0,6950.0,7268.0
2.0,1686176751905.0,5,9,3,9,,105,,5,54.102083,0.0,223.0,99599.194444,99400.0,99710.0,2844.125,2818.0,2882.0,5512.625,5168.0,5976.0
3.0,1686375054950.0,,,,,,,,,,,,,,,,,,,,
5.0,1684288180385.0,7,1,,6,3,4,,1,34.999631,0.0,275.0,100821.25,100700.0,101070.0,2720.3,2683.0,2785.0,4733.076923,4204.0,5263.0
8.0,1684948131960.0,,5,,,,10,,,120.722055,13.0,402.0,100689.5,100500.0,100940.0,2418.107143,2311.0,2460.0,4418.884615,3938.0,5059.0
11.0,1685111148439.0,,,2,,,,6.29,,156.073732,0.0,448.0,101707.864583,101600.0,101820.0,2816.545455,2781.0,2847.0,4983.3,4790.0,5060.0
4.0,1685238211996.0,109,,,3,,60,,1,160.149355,0.0,349.0,101527.460317,101400.0,101780.0,2632.846154,2613.0,2646.0,7067.615385,6706.0,7309.0
3.0,1686576208028.0,,,,,,,,,,,,,,,,,,,,
20.0,1684746096716.0,59,1,,1,2,,,,132.761538,0.0,190.0,100460.793651,100300.0,100550.0,2456.875,2391.0,2505.0,5570.461538,5311.0,5825.0
11.0,1685446861254.0,,,3,,2,,6.35,,260.76539,0.0,2318.0,100997.5,100900.0,101060.0,2670.214286,2616.0,2761.0,5846.076923,5482.0,6263.0
17.0,1685714810478.0,5,,6,2,,206,2.4300000000000006,,40.4,2.0,92.0,99969.479167,99900.0,100100.0,2927.35,2887.0,2956.0,6988.7,6831.0,7174.0
3.0,1686372403529.0,,,,,,,,,,,,,,,,,,,,
4.0,1684158952010.0,46,,,,,47,,2,88.056127,38.0,318.0,100836.793651,100700.0,100940.0,2396.821429,2360.0,2451.0,6075.307692,5374.0,6388.0
15.0,1684431882070.0,29,,2,,,137,22.30999999999999,,64.275,0.0,189.0,100888.421053,100800.0,101050.0,2760.892857,2709.0,2817.0,5456.535714,4761.0,6298.0
11.0,1685102605705.0,,,2,,,,6.29,,156.073732,0.0,448.0,101707.864583,101600.0,101820.0,2816.545455,2781.0,2847.0,4983.3,4790.0,5060.0
11.0,1685246779027.0,,,2,,,,6.440000000000001,,53.800685,0.0,352.0,101315.083333,101200.0,101430.0,2787.178571,2736.0,2881.0,5776.076923,5570.0,5947.0
13.0,1685368656368.0,,,1,1,1,92,,,26.190714,0.0,227.0,100644.411765,100500.0,100840.0,2741.882353,2675.0,2840.0,4674.846154,4242.0,5285.0
18.0,1685374762237.0,,,3,,,33,,,0.0,0.0,0.0,100786.666667,100700.0,100930.0,2439.384615,2432.0,2451.0,7445.923077,7180.0,7589.0
20.0,1685519248546.0,53,,4,3,,,,,92.184206,0.0,371.0,100731.22807,100600.0,100880.0,2416.466667,2388.0,2442.0,5531.346154,5205.0,5996.0
17.0,1686482834828.0,,,,,,,,,,,,,,,,,,,,
15.0,1686491218141.0,,,,,,,,,,,,,,,,,,,,
2.0,1683954922665.0,,,,,,17,,,36.555556,0.0,335.0,100943.571429,100600.0,101300.0,2591.357143,2529.0,2665.0,6018.3,5012.0,6302.0
9.0,1684336793509.0,34,,1,5,,43,,,52.092593,3.0,112.0,101012.424242,100900.0,101170.0,2538.615385,2478.0,2606.0,5006.153846,4788.0,5768.0
8.0,1685110787989.0,,,,,,87,,,94.442291,0.0,762.0,101043.770833,100900.0,101180.0,2291.875,2187.0,2363.0,4444.636364,3855.0,5138.0
15.0,1685191919376.0,39,,2,,,96,5.91,,64.785714,0.0,177.0,101732.708333,101680.0,101800.0,2891.714286,2858.0,2937.0,5216.142857,4848.0,5476.0
19.0,1685537279151.0,2,1,1,2,,15,7.739999999999999,,60.539682,0.0,239.0,100987.407407,100900.0,101120.0,2473.107143,2435.0,2542.0,7095.384615,6853.0,7237.0
4.0,1685548826205.0,121,,,,,21,,5,144.702098,0.0,255.0,100863.333333,100700.0,101030.0,2629.153846,2581.0,2669.0,6500.25,6122.0,6972.0
11.0,1685955045374.0,,,,,5,140,2.1500000000000004,,238.275772,0.0,1287.0,101113.625,101000.0,101200.0,2956.192308,2929.0,2993.0,5609.384615,5364.0,5839.0
14.0,1685980791616.0,11,1,,,,18,4.920000000000001,,57.732157,0.0,383.0,100997.192982,100900.0,101130.0,2854.607143,2753.0,2911.0,4730.423077,4381.0,4996.0
17.0,1686222831585.0,1,,8,4,,23,2.3600000000000003,,43.645614,0.0,146.0,100315.0,100100.0,100430.0,3045.964286,2983.0,3129.0,4601.692308,4211.0,4793.0
13.0,1686476680744.0,,,,,,,,,,,,,,,,,,,,
10.0,1686557505570.0,,,,,,,,,,,,,,,,,,,,
4.0,1683625482832.0,,,,,,,,,,,,,,,,,,,,
11.0,1683732293021.0,,,,,,,,,,,,,,,,,,,,
17.0,1684084470596.0,14,1,10,3,,57,2.2600000000000007,,57.795238,0.0,178.0,100507.698413,100400.0,100670.0,2577.0,2490.0,2655.0,5404.5,4580.0,6043.0
15.0,1684595047140.0,39,1,6,,,88,35.25999999999999,2,63.806178,0.0,193.0,100970.0,100800.0,101170.0,2767.75,2708.0,2838.0,5087.461538,4998.0,5163.0
15.0,1684760443766.0,33,6,,,,123,100.93,,46.5125,0.0,229.0,100793.015873,100700.0,100900.0,2741.035714,2670.0,2839.0,4483.384615,4402.0,4548.0
17.0,1684772402958.0,,,1,,,4,2.2800000000000007,,30.856061,0.0,59.0,100538.088235,100400.0,100820.0,2683.461538,2672.0,2714.0,5520.571429,5244.0,5950.0
3.0,1685030592238.0,,,,,,,,,48.369048,0.0,139.0,101383.572464,101200.0,101600.0,2786.266667,2725.0,2851.0,6433.461538,6412.0,6472.0
13.0,1685780371885.0,,,1,2,,39,,,22.560431,0.0,50.0,100425.555556,100200.0,100630.0,2678.892857,2616.0,2762.0,4950.107143,4411.0,5401.0
11.0,1686068418151.0,,4,3,,,301,,,155.000298,16.0,258.0,100440.666667,100390.0,100570.0,2901.5,2784.0,2953.0,5056.333333,4744.0,5380.0
17.0,1686137594860.0,7,,3,,,76,2.37,,54.571429,41.0,58.0,100600.0,100500.0,100700.0,3066.0,3059.0,3073.0,,,
10.0,1686415527516.0,,,,,,,,,,,,,,,,,,,,
17.0,1686584821695.0,,,,,,,,,,,,,,,,,,,,
11.0,1684141377835.0,,,7,,1,,,,165.129798,0.0,621.0,100809.333333,100700.0,100920.0,2650.730769,2627.0,2695.0,4643.428571,4495.0,5232.0
13.0,1684502199979.0,2,,2,4,2,86,,,24.52912,8.0,231.0,100454.555556,100300.0,100650.0,2774.233333,2598.0,2876.0,4922.9,4626.0,5161.0
11.0,1684647010276.0,,,1,,,,,,104.650556,0.0,372.0,100961.628788,100900.0,101040.0,2675.153846,2634.0,2702.0,4769.769231,4713.0,4849.0
7.0,1684669856412.0,3,1,3,,,39,,,40.312013,0.0,324.0,100855.939394,100800.0,100920.0,2645.857143,2617.0,2658.0,7238.461538,6736.0,7459.0
15.0,1685285809061.0,56,,,,,156,6.07,,106.755556,0.0,182.0,101349.047619,101200.0,101530.0,2695.3,2479.0,2794.0,6540.794444,6015.0,7613.0
10.0,1685724326886.0,6,7,3,5,,66,,,40.809524,0.0,229.0,99958.375,99800.0,100270.0,2594.866667,2529.0,2637.0,6042.384615,5777.0,6192.0
15.0,1686046118975.0,,14,,,,,25.48,,19.03373,0.0,46.0,100791.578947,100600.0,101020.0,2817.916667,2797.0,2862.0,4780.083333,4704.0,4853.0
11.0,1686049771022.0,,6,1,,4,42,0.0,,225.450256,0.0,1253.0,100774.444444,100600.0,101020.0,2845.572917,2671.0,2991.0,4707.666667,4473.0,5141.0
11.0,1686071196327.0,,4,3,,,301,,,155.000298,16.0,258.0,100440.666667,100390.0,100570.0,2901.5,2784.0,2953.0,5056.333333,4744.0,5380.0
7.0,1686147140990.0,3,,3,4,,24,7.82,,29.5,20.0,39.0,,,,2414.0,2164.0,2592.0,5411.333333,4693.0,5996.0
3.0,1686390539470.0,,,,,,,,,,,,,,,,,,,,
7.0,1683885069973.0,3,,3,1,3,47,5.69,,65.959524,0.0,345.0,101593.921569,101500.0,101640.0,2412.214286,2400.0,2424.0,7233.428571,7151.0,7300.0
7.0,1684052937365.0,6,2,1,,1,76,8.11,1,88.172727,0.0,336.0,100855.438596,100770.0,100920.0,2461.615385,2445.0,2489.0,7500.692308,7427.0,7595.0
11.0,1684422043836.0,,4,1,,,1,0.0,,137.597114,0.0,238.0,100891.375,100800.0,101070.0,2640.166667,2587.0,2713.0,4833.769231,4221.0,5335.0
4.0,1684556994799.0,9,10,,1,,52,,5,69.032416,0.0,230.0,101038.703704,100900.0,101180.0,2500.076923,2456.0,2559.0,6350.071429,5892.0,6862.0
5.0,1684644209892.0,,,,1,,11,,,32.7,0.0,118.0,100806.0,100700.0,100860.0,2628.644444,2463.0,2728.0,5559.192308,4771.0,5974.0
16.0,1684932203715.0,24,,1,,,142,5.760000000000001,1,58.789,0.0,195.0,101335.980392,101200.0,101470.0,2710.607143,2632.0,2791.0,4665.857143,4393.0,5080.0
12.0,1684943005110.0,,1,,,,54,,,286.94281,0.0,798.0,101162.575758,101000.0,101440.0,2802.196429,2616.0,2860.0,4875.307692,4634.0,5191.0
3.0,1685257880093.0,58,,,4,,110,,,50.113757,0.0,166.0,101257.857143,101100.0,101390.0,2702.333333,2485.0,2756.0,6332.1,5457.0,6919.0
20.0,1685335885321.0,33,,4,1,2,,,,47.024387,0.0,371.0,100585.583333,100500.0,100730.0,2502.544444,2333.0,2649.0,7025.666667,5788.0,7229.0
4.0,1685365219880.0,2,,,1,,21,,,53.184982,0.0,255.0,100967.587719,100900.0,101150.0,2529.461538,2498.0,2559.0,7538.384615,7422.0,7770.0
11.0,1685897624897.0,,6,3,2,4,88,6.4,,142.226695,0.0,227.0,100932.5,100800.0,101110.0,2854.245098,2730.0,2929.0,4713.571429,4383.0,5317.0
8.0,1685984828974.0,7,,,,1,12,,,115.094771,24.0,270.0,100341.190476,100200.0,100510.0,2519.230769,2497.0,2529.0,5505.461538,5439.0,5677.0
13.0,1686146200346.0,2,,1,1,1,56,,,36.333333,11.0,55.0,100600.0,100600.0,100600.0,2827.0,2827.0,2827.0,5232.5,5091.0,5374.0
15.0,1683820163104.0,,,,,,,,,,,,,,,,,,,,
13.0,1684936537332.0,,,1,,,26,,,30.979953,0.0,130.0,101047.892157,100900.0,101160.0,2852.166667,2784.0,2892.0,4921.208333,4500.0,5326.0
4.0,1685980836995.0,42,,,2,2,,,5,106.941162,2.0,237.0,100983.650794,100900.0,101110.0,2653.1,2528.0,2697.0,5431.692308,5092.0,5833.0
12.0,1686057548481.0,,2,,,,84,,,321.776926,0.0,722.0,100644.385965,100400.0,100850.0,2649.833333,2532.0,2870.0,4859.038462,4503.0,5287.0
1.0,1686073726624.0,2,2,,13,1,,115.45,,0.0,0.0,0.0,100106.736111,100000.0,100340.0,2785.214286,2767.0,2802.0,5030.625,4981.0,5119.0
15.0,1686234498835.0,9,,1,,,65,4.83,,24.457576,0.0,178.0,100568.703704,100400.0,100700.0,2851.464286,2806.0,2950.0,5972.5,5580.0,6625.0
15.0,1686327841327.0,,,,,,,0.83,,,,,,,,,,,,,
11.0,1684242687864.0,,,2,,,,,,109.349359,4.0,252.0,101006.984127,100900.0,101130.0,2730.653846,2700.0,2761.0,5408.884615,5116.0,5862.0
11.0,1684750580721.0,,,6,,,,,,71.903875,0.0,296.0,100809.275362,100700.0,100920.0,2661.1,2638.0,2692.0,4956.357143,4544.0,5463.0
20.0,1684999971880.0,38,,5,7,,,,,79.552688,0.0,375.0,101256.587302,101180.0,101390.0,2415.321429,2367.0,2465.0,4727.0625,4432.0,5207.0
9.0,1685109322990.0,,,2,,,28,,,38.869048,0.0,179.0,101549.411765,101400.0,101680.0,2473.4,2459.0,2499.0,4929.5,4807.0,4997.0
10.0,1685433320174.0,1,1,2,,,41,,,108.493978,15.0,184.0,100751.666667,100700.0,100840.0,2508.214286,2459.0,2542.0,6882.307692,6684.0,7021.0
15.0,1685628248498.0,32,,,,,109,6.190000000000002,1,42.420162,0.0,201.0,100751.568627,100600.0,100900.0,2819.071429,2780.0,2889.0,5356.384615,5241.0,5445.0
4.0,1685716650821.0,15,,,1,,,,1,45.8187,0.0,238.0,100170.641026,100100.0,100270.0,2666.1,2638.0,2686.0,6712.944444,6380.0,7207.0
3.0,1686378056614.0,,,,,,,,,,,,,,,,,,,,
8.0,1684266846633.0,27,,,,,32,,,102.495578,16.0,289.0,100332.765152,100200.0,100610.0,2463.633333,2359.0,2532.0,4162.464286,3364.0,5064.0
13.0,1684418926150.0,6,1,1,1,,71,,,40.481818,0.0,234.0,100841.842105,100800.0,100980.0,2850.77193,2760.0,2912.0,5065.153846,4696.0,5689.0
8.0,1684511024348.0,,,,,,4,,,91.854102,25.0,397.0,100178.083333,100000.0,100370.0,2417.714286,2305.0,2462.0,5311.692308,5159.0,5607.0
1.0,1685356995652.0,,,,,,,4.360000000000001,,2.166667,0.0,16.0,100514.206349,100400.0,100700.0,2456.514706,2219.0,2567.0,6051.25,4618.0,7265.0
11.0,1685357060084.0,,,1,,,,6.37,,60.221429,0.0,167.0,100957.916667,100800.0,101130.0,2602.666667,2579.0,2685.0,5943.384615,5854.0,6560.0
18.0,1685384843220.0,,,3,,,33,,,0.0,0.0,0.0,100786.666667,100700.0,100930.0,2439.384615,2432.0,2451.0,7445.923077,7180.0,7589.0
3.0,1685779719051.0,31,,,2,,21,,,123.633838,0.0,346.0,100624.0,100400.0,100830.0,2670.9,2508.0,2824.0,6438.714286,6058.0,6844.0
10.0,1685897000043.0,35,,3,4,,124,,,80.581481,0.0,236.0,100755.208333,100600.0,100900.0,2650.461538,2632.0,2673.0,5520.692308,5098.0,6055.0
1.0,1686048294690.0,,,,2,2,,4.610000000000001,,0.25,0.0,1.0,100404.814815,100200.0,100640.0,2709.142857,2685.0,2753.0,4996.666667,4945.0,5089.0
10.0,1686575342591.0,,,,,,,,,,,,,,,,,,,,
4.0,1684316639102.0,34,1,,2,,43,,,92.741111,23.0,318.0,101282.368421,101200.0,101390.0,2483.6,2423.0,2576.0,5818.452381,4776.0,6858.0
15.0,1684587091026.0,,,,,,,25.66,,16.976191,0.0,41.0,101034.62963,100900.0,101170.0,2693.846154,2665.0,2735.0,5005.0,4954.0,5052.0
4.0,1686230076579.0,1,,,,,,,1,62.558891,0.0,227.0,100591.111111,100400.0,100720.0,2618.923077,2577.0,2665.0,6483.846154,6286.0,7063.0
14.0,1684246624591.0,26,,,,,77,8.89,,102.626667,0.0,380.0,101028.472222,100900.0,101190.0,2608.9,2581.0,2632.0,5379.153846,5157.0,5497.0
2.0,1684459202469.0,4,,5,1,,6,,,131.048611,0.0,369.0,100055.425,99800.0,100310.0,2755.107143,2638.0,2851.0,5839.678571,4908.0,6727.0
11.0,1685255382748.0,,,2,,,,6.440000000000001,,53.800685,0.0,352.0,101315.083333,101200.0,101430.0,2787.178571,2736.0,2881.0,5776.076923,5570.0,5947.0
20.0,1685700753758.0,6,,10,1,,,,,45.540956,0.0,143.0,99849.52381,99800.0,99950.0,2477.833333,2440.0,2546.0,6635.6,6435.0,6807.0
7.0,1685885366572.0,,,,3,,9,110.11999999999998,,87.06875,0.0,292.0,100936.875,100900.0,101020.0,2590.333333,2507.0,2633.0,6069.153846,5365.0,6356.0
15.0,1686060521496.0,,14,,,,,25.48,,19.03373,0.0,46.0,100791.578947,100600.0,101020.0,2817.916667,2797.0,2862.0,4780.083333,4704.0,4853.0
9.0,1684245350448.0,1,,1,,,25,,,29.333333,0.0,115.0,100847.777778,100700.0,100960.0,2384.538462,2370.0,2407.0,5926.642857,5763.0,6356.0
4.0,1684768778897.0,8,,,2,5,43,,,153.634265,27.0,347.0,100747.828947,100600.0,101030.0,2496.066667,2451.0,2552.0,6016.607143,5487.0,6587.0
20.0,1685330709517.0,33,,4,1,2,,,,47.024387,0.0,371.0,100585.583333,100500.0,100730.0,2502.544444,2333.0,2649.0,7025.666667,5788.0,7229.0
